airline,tokens,airline_sentiment,positive
Virgin America,"['@virginamerica', 'come', 'iphon', 'app', 'still', 'use', 'make', 'wast', 'paper']",negative,0
Virgin America,"['@virginamerica', 'back', 'seat', 'entertain', 'system', 'accept', 'credit', 'card', 'apostroph', 'surnam', '#apostrophefail']",negative,0
Virgin America,"['@virginamerica', 'luv', 'ur', 'peopl', 'product', '!', '1', 'thing', 'u', 'charg', 'herbal', 'tea', 'black', 'tea', ""i'm"", 'caffein', 'drinker']",positive,1
Virgin America,"['@virginamerica', 'thank', '!', 'see', ""y'all"", 'soon', '!', ""i'm"", 'excit', 'see', 'expans', 'destin', 'spread', 'wing', '!']",positive,1
Virgin America,"['@virginamerica', 'incred', 'custom', 'servic', ""i'v"", 'ever', 'experienc', '!', 'refresh', '!']",positive,1
Virgin America,"['@virginamerica', 'kinda', 'suck', 'earphon', 'jack', 'work', 'flight', 'may', 'want', 'look', 'futur', 'passeng']",negative,0
Virgin America,"['@virginamerica', 'poor', 'experi', 'first', 'comput', 'problem', 'seat', 'malfunct', 'stuck', 'miss', 'meet', 'san', 'diego']",negative,0
Virgin America,"['@virginamerica', '#thankyou', 'dal-au', 'rout', 'make', 'day', '!', '!', '!']",positive,1
Virgin America,"['@virginamerica', 'awesom', 'deal', 'dal-au', '39', 'way', '!', 'https://t.co/xcvqxykg49']",positive,1
Virgin America,"['@virginamerica', 'love', 'take', '@southwestair', 'backyard', '!', 'consum', 'win', 'biz', 'compet']",positive,1
Virgin America,"['@virginamerica', '\u200b', 'fli', 'love', 'austin', 'excel', 'news']",positive,1
Virgin America,"['@virginamerica', 'congrat', 'vx', 'new', 'rout', '!', '✈', '🎉']",positive,1
Virgin America,"['@virginamerica', 'tri', 'offer', 'charg', 'addit', '1k', 'new', 'ticket', 'strand', 'thur', '1st', 'time', 'last', 'time']",negative,0
Virgin America,"['@virginamerica', 'never', 'bad', 'experi', 'one', 'took', 'cake', 'extort', 'carri', 'item', 'well']",negative,0
Virgin America,"['@virginamerica', 'spend', '5', 'hour', 'worri', 'item', 'carryon', 'would', 'broken', 'stolen', 'sinc', 'carri', 'plane', 'lock', 'bag']",negative,0
Virgin America,"['@virginamerica', 'group', 'e', 'told', 'room', 'bin', 'got', 'plane', 'room', 'least', '4', 'bag', 'row', '!']",negative,0
Virgin America,"['@virginamerica', 'lot', 'flight', 'book', 'site', 'work', '!', '!', '!', ""i'v"", 'phone', 'wait', '10', 'minut', '...']",negative,0
Virgin America,"['@virginamerica', 'take', '12', 'year', 'fli', 'home', 'dalla', 'get', 'shit', 'togeth']",negative,0
Virgin America,"['nice', 'rt', '@virginamerica', 'man', 'steel', 'might', 'faster', 'wifi', '–', 'say', '#sciencebehindtheexperi', 'http://t.co/fgrbpazsix']",positive,1
Virgin America,"['@virginamerica', 'love', 'danc', 'littl', 'richard', 'cool', 'bean']",positive,1
Virgin America,"['@virginamerica', 'thank', 'free', 'birthday', 'point', '!', ""y'all"", 'right', '!']",positive,1
Virgin America,"['@virginamerica', 'man', 'steel', 'fli', 'citi', 'though', '...', 'frequenc']",negative,0
Virgin America,"['@virginamerica', 'thank', 'much', 'share', 'ad', 'site', 'http://t.co/tsvibtvt8h']",positive,1
Virgin America,"['@virginamerica', 'dad', 'segway', 'best', 'part', 'whole', 'infograph', '!']",positive,1
Virgin America,"['@virginamerica', 'plan', 'short', 'haul', 'airlin', 'europ', 'would', 'defiantli', 'fli', 'guy', ':)']",positive,1
Virgin America,"['@virginamerica', 'wifi', 'better', 'seat']",positive,1
Virgin America,"['@virginamerica', 'start', 'flight', 'scold', 'use', 'overhead', 'bin', 'offer', 'person', 'seat', 'next']",negative,0
Virgin America,"['@virginamerica', 'airlin', 'cancel', 'flight', 'flight', 'bo', 'help', 'custom', 'get', 'home', 'virgin', 'say', 'good', 'luck', '!']",negative,0
Virgin America,"['@virginamerica', 'group', 'virgin', 'other', 'bo', 'weather', 'expos', 'actual', 'cu', 'serv', 'model', 'never', 'flight', 'book', 'problem', 'virgin', '!']",negative,0
Virgin America,"['@virginamerica', 'one', 'travel', 'affect', 'boston', 'storm', ""i'm"", 'shock', ""virgin'"", 'complet', 'apathi', 'toward', 'custom']",negative,0
Virgin America,"['@virginamerica', 'guy', 'perfect', 'alway', '!', '<3', '#wervirgin']",positive,1
Virgin America,"['@virginamerica', 'thank', '!', ""y'all"", 'best', 'custom', 'servic', 'left', 'industri']",positive,1
Virgin America,"['@virginamerica', 'realli', 'wish', 'fli', '#fargo', '@fargoairport', 'fare', 'amaz']",positive,1
Virgin America,"['@virginamerica', 'group', 'got', 'cancel', 'flightlat', 'fee', 'waiv', ""can't"", 'ticket', 'book', '2/18', 'rep', 'help', 'either', '😡']",negative,0
Virgin America,"['@virginamerica', 'got', '1pm', 'newark', 'home', 'la', 'folk', 'ewr', 'incred', '#letsgohom']",positive,1
Virgin America,"['@virginamerica', 'fli', 'lax', 'sfo', 'look', 'awesom', 'movi', 'lineup', 'actual', 'wish', 'long', 'haul']",positive,1
United,"['@unit', 'thank']",positive,1
United,"['@unit', 'thank', 'take', 'care', 'mr', '!', '!', 'happi', 'custom']",positive,1
United,"['@unit', 'still', 'refund', 'word', 'via', 'dm', 'pleas', 'resolv', 'issu', 'cancel', 'flightl', 'flight', 'useless', ""assistant'"", 'trip']",negative,0
United,"['@unit', 'delay', 'due', 'lack', 'crew', 'delay', ""there'"", 'long', 'line', 'deic', '...', 'still', 'need', 'improv', 'servic', '#unit']",negative,0
United,"['@unit', 'thank', 'ticket']",positive,1
United,"['@unit', 'worst', 'nonrefund', 'first', 'class', 'ticket', 'oh', 'select', 'global', 'fc', 'system', 'auto', 'select', 'economi', 'w', 'upgrad']",negative,0
United,"['@unit', '@cheertymedad', 'buy', 'tix', '3', 'day', 'flight', ""can't"", 'transfer', 'tix', 'flaw', 'secur', 'logic', 'flaw', 'custom', 'servic']",negative,0
United,"['@unit', 'car', 'seat', 'lost', '@unit', 'reimburs', 'new', 'one', 'pair', 'shoe', 'necess', 'child']",negative,0
United,"['@unit', 'want', 'let', 'know', 'wonder', 'rosetta', 'gate', 'agent', 'work', 'flight', '6457', 'dan', 'ase', 'let', 'know', 'wasappreci']",positive,1
United,"['@unit', 'begin', 'feb', 'call', 'unit', 'said', 'would', 'send', 'anoth', 'voucher', 'mail', 'never', 'got', 'anyth', '#tiredofwait']",negative,0
United,"['@unit', 'internet', 'great', 'thing', 'email', 'execut', 'compani', 'mayb', 'respond', 'time', 'manner']",negative,0
United,"['@unit', 'that', 'weak', 'see', 'ya', '👋', 'hey', '@virginamerica', '!', '!']",negative,0
United,"['@unit', 'flew', 'back', 'w', 'compani', 'sinc', 'unit', 'didnt', 'earlier', 'flight']",negative,0
United,"['@unit', 'tri', 'book', 'award', 'septemb', 'need', 'flight', '@aegeanairlin', 'show', 'even', 'w', 'mani', 'award', 'seat', 'availab']",negative,0
United,"['@unit', 'sure', 'drive', 'total', '3', 'hour', 'get', 'bag', ""i'd"", 'like', 'explain', 'debacl', 'one', 'want', 'talk']",negative,0
United,"['@unit', 'see', 'told', 'repeatedli', 'pilot', 'late', 'flight', 'kept', 'get', 'late', 'flightr', 'board', 'defibril', 'issu']",negative,0
United,"['@unit', 'prefer', 'secur', 'line', 'anymor', 'tsa', 'pre-check', 'pull', '@silverairway', 'partner', 'flight', '!', '#platinum', '#spoil']",negative,0
United,"['@unit', 'unit', 'refus', 'reissu', '400', 'lost', 'voucher', 'plane', 'take', 'due', 'mechan', '#badcustomerservic']",negative,0
United,"['@unit', 'ye', ""we'v"", 'agent', 'last', '50', 'minut', 'one', 'agent', 'rude', 'thank', 'ladan', 'nice']",negative,0
United,"['@unit', 'iah', 'charlott', 'baggag', 'claim', 'rep', 'latric', 'h', '#customerservic', 'non', 'exist', 'ignor', 'custom', 'inappropri', 'touch', 'custom']",negative,0
United,"['@unit', '@uctraveladvisor', 'would', 'love', 'respond', 'websit', 'saw', 'realli', 'long', 'form', 'busi', 'new', 'seat', 'bad']",negative,0
United,"['@unit', 'refund', 'flight', 'voucher', 'anoth', 'flight', 'differ', 'airlin', 'expens', 'today', '8', 'hour', 'drive', 'inconveni']",negative,0
United,"['@unit', 'receiv', 'call', 'back', '3', 'day', '...', 'infant', 'car', 'seat', 'suppos', 'go', 'anywher', 'child']",negative,0
United,"['@unit', 'well', 'sit', 'ground', 'time', 'wait', 'gate', '...', '#tiredofthi']",negative,0
United,"['@unit', 'airport', 'snow', 'remov', 'method', '#22', '...', 'keep', 'good', 'work', 'folk', ""cessna'"", 'becom', '747', '!', 'http://t.co/9v8tmusjvu']",positive,1
United,"['@unit', 'need', 'guy', 'book', 'plane', 'concern', ""i'll"", 'travel', 'someon', 'els', 'move', 'forward']",negative,0
United,"['@unit', 'measli', '50', 'e-certif', 'appreci', 'loyal', 'custom', 'wait', '3hr', 'tarmac', 'ua1116', '#unaccept']",negative,0
United,"['@unit', 'thank', 'abl', 'claim', 'interim', 'expens', 'cost', 'stuff']",positive,1
United,"['@unit', 'rude', 'rude']",negative,0
United,"['@unit', ""can't"", 'get', 'board', 'pass', 'austrian', 'airlin', 'codeshar', 'flight', 'rebook', 'incl', '6', 'hour', 'layov', 'stuck', 'outsid', 'sec']",negative,0
United,"['@unit', 'flew', '#telaviv', 'paid', '100', 'third', 'suitcas', 'even', 'make', 'plane', '!', 'besid', 'impolit', 'servic', '...']",negative,0
United,"['@unit', 'bag', 'still', 'colo', 'spring', 'disabl', 'search', 'unfamiliar', 'airport', 'look', 'bag', 'good', 'outcom']",negative,0
United,"['@unit', 'shame', ""there'"", 'flex', 'ticket', 'transfer', 'rule', 'even', 'call', 'neurosurgeri', 'icu', 'enough', '!']",negative,0
United,"['@unit', 'denver', 'said', 'handl', 'baggag', 'made', 'colo', 'spring', 'gave', '800', 'number', 'call', 'help', 'either']",negative,0
United,"['@unit', 'guy', 'need', 'seriou', 'train', 'custom', 'servic', 'mani', 'better', 'option', 'put', 'way', 'guy', 'handl', 'ur', 'mistak']",negative,0
United,"['@unit', 'found', 'problem', 'avoid', 'like', 'plagu', 'told', ""can't"", 'find', 'supervisor']",negative,0
United,"['@unit', 'zcc', '82u', 'cancel', 'flight', 'flight', '16h', 'advanc', 'need', 'connect', 'flight', 'reschedul', 'link', 'help', 'help', '!', 'gf', 'wait', 'month', 'see']",negative,0
United,"['@unit', 'fli']",negative,0
United,"['@unit', 'addit', 'first', 'flight', 'delay', 'hour', ""i'm"", 'arriv', 'destin', '8', 'hr', 'late', 'flight']",negative,0
United,"['@unit', 'v', 'upset', 'disabl', 'servic', 'told', 'one', 'employe', 'carri', 'medic', 'equip', 'rude']",negative,0
United,"['@unit', 'thnx', 'quick', 'repli', 'think', 'assist', 'intl', 'grp', 'put', 'consider', 'inconveni', 'today']",negative,0
United,"['@unit', 'wont', 'transfer', 'flight', 'ticket', 'accompani', '11', 'yr', 'old', ""who'"", 'activ', 'militari', 'mom', 'emerg', 'brain', 'surgeri', 'wow', '!', '!']",negative,0
United,"['@unit', '@getmeontop', '7', 'week', 'late', 'flightr', 'still', 'receiv', 'mile', 'mileageplu', 'gift', 'card', '150', 'starbuck', 'card', 'hand', '!', '!', '!']",negative,0
United,"['@unit', 'yet', 'complain', 'guy', 'check', 'luggag', 'throw', 'bag', 'around', 'unfortun', 'coincid', 'hope']",negative,0
United,"['@unit', 'okc', 'ticket', 'agent', 'roger', 'mclarren', 'sp', 'less', 'help', 'intl', 'group', 'travel', 'problem', ""can't"", 'find', 'supervisor', 'help']",negative,0
United,"['@unit', 'anoth', 'fail', 'unit', 'ticket', 'agent', 'okc', 'less', 'help', 'could', 'care', 'less', 'problem', 'american', 'come']",negative,0
United,"['@unit', 'sent', 'email', 'custom', 'care', 'tell', 'may', 'break', '😢', 'sincer', 'hope', 'help', '!', '!']",negative,0
United,"['@unit', 'silli', ""i'm"", 'fli', 'delta', 'today', 'unit', 'club', 'staff', 'attend', 'surli', 'unhelp', 'alway', 'seem', 'bother', 'peski', 'folk']",negative,0
United,"['@unit', 'well', ""can't"", 'fix', 'miss', 'buddi', '30th', 'bday', 'neglig', 'attempt', 'make']",negative,0
United,"['@unit', 'believ', 'help', 'custom', 'servic', 'like', 'said', 'want', 'number', 'someon', 'fix']",negative,0
United,"['@unit', 'record', 'rozana', 'newark', 'love', 'help', '#choosekind']",positive,1
United,"['@unit', ""what'"", 'point', 'ask', 'detail', '#servicedog', 'book', 'flight', 'crew', 'read', 'continu']",negative,0
United,"['@unit', 'tri', 'one', 'avail', 'bogota', 'everyon', 'rude', 'houston', 'stuck', '35', 'hour', 'guy']",negative,0
United,"['@unit', '#worst2unitedflightsev', 'ua', '236', 'la', 'iad', '2/24', 'mechan', 'problem', 'took', 'land', 'fix', 'delay', '#wtfodd', '!']",negative,0
United,"['@unit', 'despit', 'bag', 'make', 'newark', 'good', 'inform', 'email', 'track', 'updat', 'help', '!']",positive,1
United,"['@unit', ""what'"", 'go', 'ua', '236', 'outbound', 'flight', 'last', 'thur', 'delay', '4hr', 'long', 'delay', '#worst2unitedflightsev']",negative,0
United,"['@unit', '#worst2unitedflightsev', 'ua1429', 'iad', 'la', '2/19', 'mechan', 'problem', 'switch', 'aircraft', 'delay', '3.5', 'hour', '!']",negative,0
United,"['@unit', 'crash', 'tri', 'check']",negative,0
United,"['@unit', '768', 'logan', 'board', 'gong', 'show', 'due', 'lax', 'carri', 'enforc', 'bin', 'full', 'coat', 'room', 'bag', 'u', 'need', 'better', 'system', '!']",negative,0
United,"['@unit', 'blackmail', 'pay', '£', '130', 'extra', 'return', 'ticket', 'nullifi', 'san', 'francisco', 'airport', 'terribl', 'servic', 'rep', '#scam']",negative,0
United,"['@unit', 'disappoint', 'u', 'didnt', 'honor', '100', 'credit', 'given', 'ur', 'mistak', 'take', 'busi', 'elsewher', '✌']",negative,0
United,"['@unit', 'ua1673', 'still', 'wait', '!', 'suppos', 'depart', '9:08']",negative,0
United,"['@unit', 'ok', '7', 'month', 'wait', 'hear', 'airlin', 'gave', 'quit', 'bit', '30', 'day', 'request', '!', 'terribl', 'servic']",negative,0
United,"['@unit', 'process', 'ever', 'end', 'still', 'wait', 'repli', 'sinc', '2', 'month', '#pathet', '#customerservic']",negative,0
United,"['@unit', ""what'"", 'go', 'websit', ""i'm"", 'flight', 'book', 'problem', 'three', 'ticket', 'today', ""i'v"", 'boot', 'system', 'umpteen', 'time']",negative,0
United,"['@unit', 'get', 'account', 'number', 'websit', 'say', 'email', 'unavail']",negative,0
United,"['@unit', 'receiv', '1', 'bag', 'last', 'night', 'still', 'miss', 'one']",negative,0
United,"['@unit', '@simonroesn', 'need', 'upgrad', 'seat', 'even', 'economi', 'plu', 'like', 'sit', 'concret', 'bench']",negative,0
United,"['@unit', '2nd', 'flight', 'also', 'delay', 'pilot', '!', 'board', 'sit', '!', '#schedul']",negative,0
United,"['@unit', 'way', 'simpl', 'apolog', 'goe', 'long', 'way', 'even', 'hollow', 'one', 'obviou', 'care', 'well-b']",negative,0
United,"['@unit', 'one', 'time', 'thing', 'either', '!', 'shock', 'pattern', 'repeat', 'neglect', 'disrespect']",negative,0
United,"['@unit', 'finger', 'cross', 'intact', 'disappoint', 'experi', 'actual', 'say', 'enjoy', 'use']",negative,0
United,"['@unit', 'incred', 'easi', 'fix', 'would', 'rather', 'stay', 'comfort', 'zone', 'get', 'forc', 'mine']",negative,0
United,"['@unit', 'juli', 'zero', 'excus', 'out-of-d', 'system', 'caus', 'problem', 'like']",negative,0
United,"['@unit', 'everyon', 'around', 'us', 'sit', 'friend', 'famili', 'member', 'book', 'ticket', 'octob', 'decemb', 'bought']",negative,0
United,"['@unit', ""i'm"", 'move', '@americanair', '@unit', 'talk', 'servic']",negative,0
United,"['@unit', 'ask', 'legitim', 'question', 'systemwid', 'vs', 'local', 'problem', 'got', 'back', 'unrel', 'flightd', 'copi', 'past', 'better']",negative,0
United,"['@unit', 'time', 'call', 'need', 'ski', 'go', 'airport', 'get', 'faith', 'unit']",negative,0
United,"['@unit', 'mayb', '@bbbne_sd_ks_ia', 'would', 'care', 'hear', 'went', 'whoever', 'listen', 'issu', 'caus']",negative,0
United,"['@unit', 'tell', 'number', 'call', 'left', 'airport', 'neglig', 'pilot', 'staff']",negative,0
United,"['@unit', 'could', 'email', 'resent', 'doesnt', 'appear', 'arriv']",negative,0
United,"['@unit', '25', 'unit', 'coupon', 'make', 'broken', 'entertain', 'system', '9', 'hour', 'flight', 'serious', '#ridicul', '#learncustomerservic']",negative,0
United,"['@unit', 'drop', 'bag', 'overnight', ""i'm"", 'leav', 'week', 'suppos', 'hold', 'bag', '...']",negative,0
United,"['@unit', 'dm', 'detail', 'still', 'respons', 'book', 'today']",negative,0
United,"['@unit', 'abl', 'dm', 'confirm', 'number']",negative,0
United,"['@unit', 'unhappi', 'respons', 'complaint', 'email', '2nd', 'feb', 'ref', '8441639', 'aw', 'custom', 'servic', '!']",negative,0
United,"['@unit', 'common', '!', '!', 'keep', 'paper', 'work', 'readi', 'delay', 'flight', '#1585', 'meet', '@choosechicago']",negative,0
United,"['@unit', 'thank', 'sent', ':)']",positive,1
United,"['@unit', ""i'm"", 'frustrat', 'nervou']",negative,0
United,"['@unit', 'one', 'make', 'difficult']",negative,0
United,"['@unit', 'get', 'cancel', 'flightl', '10', 'hour', 'take']",negative,0
United,"['@unit', 'alway', 'happen', 'guy', 'make', 'travel', 'incred', 'stress', 'uncomfort', 'good', 'busi']",negative,0
United,"['@unit', ""i'm"", 'seek', 'go', '2', 'client', 'b', 'c', 'u', 'cant', 'get', 'need', 'refund', 'fill', 'form', 'confid', 'work', 'past', 'indic']",negative,0
United,"['@unit', 'luckili', 'made', 'flight', 'time', 'disappoint', 'lack', 'commun', ':(']",negative,0
United,"['@unit', 'check', 'see', 'flight', '3466', 'atl-ord', 'got', 'cancel', 'flight']",negative,0
United,"['@unit', 'servic', 'far', 'horrid', 'want', 'end', 'trip', 'high', 'note', 'guess', ""that'"", 'option']",negative,0
United,"['@unit', 'book', 'flight', 'home', '7', 'month', 'ago', 'request', 'seat', 'togeth', 'fiancé', 'got', '2', 'middl', 'seat', 'unaccept']",negative,0
United,"['@unit', 'guy', 'horribl']",negative,0
United,"['@unit', 'pay', '17', 'wifi', 'intern', 'busi', 'ticket', '#pennypinch']",negative,0
United,"['@unit', 'ok', 'top', 'thing', 'lost', 'luggag', 'could', 'get', 'wors', '#unitedairlin']",negative,0
United,"['@unit', 'kudo', 'cancel', 'flightl', 'flight', 'dfw', 'morn', 'unit', 'usual', 'first', 'panic', '...']",positive,1
United,"['@unit', 'luggag', 'broken', '!', '!', '#youcouldntmakethi', '#brokenwheel']",negative,0
United,"['@unit', 'mayb', 'one', 'day', 'one', 'quot', 'http://t.co/mjkpgvxmpc']",negative,0
United,"['@unit', 'flight', 'delayed-no', 'one', 'rememb', 'turn', 'heat', 'flight', '559', 'leav', 'ord-seri']",negative,0
United,"['@unit', 'anoth', 'awesom', 'new', 'plane', 'flight', '1584', 'extrem', 'nice', 'captain', 'steve', 'connolli']",positive,1
United,"['@unit', 'speak', 'real', 'person', 'get', 'resolv', 'polit', 'effici', '2/2']",negative,0
United,"['@unit', 'bag', 'make', 'flight', 'iad', 'second', 'day', 'without', 'cloth', 'pretti', 'inconveni', ""we'r"", 'pretti', 'curiou', '#unitedairlin']",negative,0
